POC,"Pos(x,y)",Block_size(w*h),SplitSeries
0,"136,96",4*8,102925345
0,"132,104",8*4,69370913
0,"132,108",8*4,69370913
0,"140,96",4*16,164897
0,"144,96",4*4,69370913
0,"144,100",4*4,69370913
0,"144,104",4*4,69370913
0,"144,108",4*4,69370913
0,"148,96",4*8,102925345
0,"152,96",4*8,102925345
0,"148,104",4*8,102925345
0,"152,104",4*8,102925345
0,"156,96",4*8,2262049
0,"156,104",4*8,2262049
0,"128,112",4*4,103941153
0,"132,112",4*4,103941153
0,"136,112",8*4,3277857
0,"128,116",4*8,5375009
0,"132,116",8*4,72483873
0,"132,120",8*4,72483873
0,"140,116",4*4,72483873
0,"140,120",4*4,72483873
0,"128,124",4*4,103941153
0,"132,124",4*4,103941153
0,"136,124",8*4,3277857
0,"144,112",4*4,102794273
0,"148,112",4*4,102794273
0,"144,116",4*4,102794273
0,"148,116",4*4,102794273
0,"152,112",4*4,70288417
0,"152,116",4*4,70288417
0,"156,112",4*8,3179553
0,"144,120",8*4,2130977
0,"144,124",8*4,2130977
0,"152,120",8*8,33825
0,"160,96",4*4,103941153
0,"164,96",4*4,103941153
0,"168,96",8*4,3277857
0,"160,100",8*8,3277857
0,"168,100",8*4,70386721
0,"168,104",8*4,70386721
0,"160,108",16*4,132129
0,"176,96",4*4,103941153
0,"180,96",4*4,103941153
0,"184,96",4*4,103941153
0,"188,96",4*4,103941153
0,"176,100",16*8,132129
0,"176,108",8*4,3277857
0,"184,108",4*4,103941153
0,"188,108",4*4,103941153
0,"160,112",16*8,66593
0,"160,120",4*4,169935905
0,"164,120",8*4,169935905
0,"172,120",4*4,169935905
0,"160,124",8*4,102827041
0,"168,124",8*4,102827041
0,"176,112",8*4,102827041
0,"184,112",8*4,102827041
0,"176,116",16*4,2163745
0,"176,120",8*4,70321185
0,"176,124",8*4,70321185
0,"184,120",8*4,70321185
0,"184,124",8*4,70321185
0,"192,64",8*4,3277857
0,"200,64",4*4,103941153
0,"204,64",4*4,103941153
0,"192,68",8*4,70386721
0,"192,72",8*4,70386721
0,"200,68",8*4,70386721
0,"200,72",8*4,70386721
0,"192,76",4*4,103941153
0,"196,76",4*4,103941153
0,"200,76",8*4,3277857
0,"208,64",8*4,2130977
0,"208,68",8*4,2130977
0,"216,64",4*4,102794273
0,"220,64",4*4,102794273
0,"216,68",4*4,102794273
0,"220,68",4*4,102794273
0,"208,72",8*4,2130977
0,"208,76",4*4,102794273
0,"212,76",4*4,102794273
0,"216,72",4*4,102794273
0,"220,72",4*4,102794273
0,"216,76",4*4,102794273
0,"220,76",4*4,102794273
0,"192,80",4*4,5375009
0,"196,80",8*4,5375009
0,"204,80",4*4,5375009
0,"192,84",8*8,3277857
0,"200,84",4*8,103941153
0,"204,84",4*8,103941153
0,"192,92",8*4,3277857
0,"200,92",4*4,103941153
0,"204,92",4*4,103941153
0,"208,80",4*4,137462817
0,"208,84",4*8,137462817
0,"208,92",4*4,137462817
0,"212,80",4*8,70353953
0,"212,88",4*8,70353953
0,"216,80",4*8,70353953
0,"216,88",4*8,70353953
0,"220,80",4*4,137462817
0,"220,84",4*8,137462817
0,"220,92",4*4,137462817
0,"224,64",16*8,66593
0,"224,72",8*4,70321185
0,"224,76",8*4,70321185
0,"232,72",4*8,103875617
0,"236,72",4*8,103875617
0,"240,64",4*8,103875617
0,"244,64",4*8,103875617
0,"248,64",4*8,103875617
0,"252,64",4*8,103875617
0,"240,72",4*8,5309473
0,"244,72",8*8,5309473
0,"252,72",4*8,5309473
0,"224,80",16*8,66593
0,"224,88",16*4,2163745
0,"224,92",8*4,102827041
0,"232,92",8*4,102827041
0,"240,80",8*4,102827041
0,"248,80",8*4,102827041
0,"240,84",16*4,2163745
0,"240,88",8*4,70321185
0,"240,92",8*4,70321185
0,"248,88",4*8,103875617
0,"252,88",4*8,103875617
0,"192,96",8*8,3212321
0,"200,96",4*8,103875617
0,"204,96",4*8,103875617
0,"192,104",16*4,2163745
0,"192,108",8*4,102827041
0,"200,108",8*4,102827041
0,"208,96",4*4,169935905
0,"212,96",8*4,169935905
0,"220,96",4*4,169935905
0,"208,100",16*4,2163745
0,"208,104",4*8,5309473
0,"212,104",8*8,5309473
0,"220,104",4*4,72418337
0,"220,108",4*4,72418337
0,"192,112",8*4,70321185
0,"192,116",8*4,70321185
0,"200,112",8*4,70321185
0,"200,116",8*4,70321185
0,"192,120",8*4,70321185
0,"192,124",8*4,70321185
0,"200,120",4*8,103875617
0,"204,120",4*8,103875617
0,"208,112",4*8,3179553
0,"212,112",4*8,3179553
0,"216,112",4*4,70288417
0,"216,116",4*4,70288417
0,"220,112",4*8,3179553
0,"208,120",8*8,33825
0,"216,120",8*8,33825
0,"224,96",4*4,69370913
0,"224,100",4*4,69370913
0,"224,104",4*8,2262049
0,"228,96",4*4,105022497
0,"232,96",4*4,105022497
0,"228,100",4*8,105022497
0,"232,100",4*8,105022497
0,"228,108",4*4,105022497
0,"232,108",4*4,105022497
0,"236,96",4*4,4359201
0,"236,100",4*8,4359201
0,"236,108",4*4,4359201
0,"240,96",4*4,169935905
0,"244,96",8*4,169935905
0,"252,96",4*4,169935905
0,"240,100",16*4,2163745
0,"240,104",4*8,103875617
0,"244,104",4*8,103875617
0,"248,104",8*8,3212321
0,"224,112",4*8,103875617
0,"228,112",4*8,103875617
0,"232,112",8*8,3212321
0,"224,120",4*8,5309473
0,"228,120",8*8,5309473
0,"236,120",4*8,5309473
0,"240,112",8*8,2196513
0,"240,120",8*8,2196513
0,"248,112",4*8,70353953
0,"248,120",4*8,70353953
0,"252,112",4*4,137462817
0,"252,116",4*8,137462817
0,"252,124",4*4,137462817
0,"256,0",8*8,33825
0,"264,0",8*8,33825
0,"256,8",4*4,102794273
0,"260,8",4*4,102794273
0,"256,12",8*4,2130977
0,"264,8",4*4,102794273
0,"268,8",4*4,102794273
0,"264,12",8*4,2130977
0,"272,0",8*4,4293665
0,"272,4",4*8,104956961
0,"276,4",4*8,104956961
0,"272,12",8*4,4293665
0,"280,0",4*8,70353953
0,"280,8",4*8,70353953
0,"284,0",4*16,3245089
0,"256,16",4*4,70288417
0,"256,20",4*4,70288417
0,"260,16",4*8,3179553
0,"264,16",4*8,3179553
0,"268,16",4*4,70288417
0,"268,20",4*4,70288417
0,"256,24",4*4,102794273
0,"260,24",4*4,102794273
0,"256,28",8*4,2130977
0,"264,24",8*8,33825
0,"272,16",16*8,66593
0,"272,24",8*4,70321185
0,"272,28",8*4,70321185
0,"280,24",4*8,103875617
0,"284,24",4*8,103875617
0,"288,0",4*8,103875617
0,"292,0",4*8,103875617
0,"296,0",8*4,70321185
0,"296,4",8*4,70321185
0,"288,8",16*4,2163745
0,"288,12",16*4,2163745
0,"304,0",8*4,69305377
0,"304,4",8*4,69305377
0,"304,8",8*8,2196513
0,"312,0",4*8,70353953
0,"312,8",4*8,70353953
0,"316,0",4*4,137462817
0,"316,4",4*8,137462817
0,"316,12",4*4,137462817
0,"288,16",16*8,66593
0,"288,24",16*4,2163745
0,"288,28",4*4,169935905
0,"292,28",8*4,169935905
0,"300,28",4*4,169935905
0,"304,16",16*8,66593
0,"304,24",16*4,2163745
0,"304,28",4*4,169935905
0,"308,28",8*4,169935905
0,"316,28",4*4,169935905
0,"256,32",4*4,69370913
0,"256,36",4*4,69370913
0,"256,40",4*8,2262049
0,"260,32",8*4,4359201
0,"260,36",4*8,105022497
0,"264,36",4*8,105022497
0,"260,44",8*4,4359201
0,"268,32",4*16,164897
0,"272,32",4*8,70353953
0,"272,40",4*8,70353953
0,"276,32",4*16,3245089
0,"280,32",8*16,99361
0,"256,48",4*4,70288417
0,"256,52",4*4,70288417
0,"260,48",4*8,3179553
0,"264,48",4*8,3179553
0,"268,48",4*4,70288417
0,"268,52",4*4,70288417
0,"256,56",4*4,102794273
0,"260,56",4*4,102794273
0,"256,60",8*4,2130977
0,"264,56",8*8,33825
0,"272,48",8*4,4293665
0,"272,52",4*8,104956961
0,"276,52",4*8,104956961
0,"272,60",8*4,4293665
0,"280,48",8*8,2196513
0,"280,56",8*4,69305377
0,"280,60",8*4,69305377
0,"288,32",16*4,2163745
0,"288,36",16*4,2163745
0,"288,40",8*8,3212321
0,"296,40",8*4,70321185
0,"296,44",8*4,70321185
0,"304,32",4*8,2262049
0,"304,40",4*4,69370913
0,"304,44",4*4,69370913
0,"308,32",8*4,4359201
0,"308,36",8*8,4359201
0,"308,44",8*4,4359201
0,"316,32",4*8,2262049
0,"316,40",4*4,69370913
0,"316,44",4*4,69370913
0,"288,48",8*4,3277857
0,"296,48",4*4,103941153
0,"300,48",4*4,103941153
0,"288,52",4*4,72483873
0,"288,56",4*4,72483873
0,"292,52",8*8,5375009
0,"300,52",4*8,5375009
0,"288,60",8*4,3277857
0,"296,60",4*4,103941153
0,"300,60",4*4,103941153
0,"304,48",16*4,132129
0,"304,52",16*8,132129
0,"304,60",16*4,132129
0,"320,0",8*4,2130977
0,"320,4",4*4,102794273
0,"324,4",4*4,102794273
0,"328,0",4*8,3179553
0,"332,0",4*8,3179553
0,"320,8",4*4,70288417
0,"320,12",4*4,70288417
0,"324,8",4*4,70288417
0,"324,12",4*4,70288417
0,"328,8",8*8,33825
0,"336,0",4*4,5375009
0,"340,0",8*4,5375009
0,"348,0",4*4,5375009
0,"336,4",16*8,132129
0,"336,12",4*4,103941153
0,"340,12",4*4,103941153
0,"344,12",4*4,103941153
0,"348,12",4*4,103941153
0,"320,16",16*8,66593
0,"320,24",8*4,102827041
0,"328,24",8*4,102827041
0,"320,28",4*4,169935905
0,"324,28",8*4,169935905
0,"332,28",4*4,169935905
0,"336,16",4*4,5375009
0,"340,16",8*4,5375009
0,"348,16",4*4,5375009
0,"336,20",4*8,103941153
0,"340,20",4*8,103941153
0,"344,20",8*8,3277857
0,"336,28",16*4,132129
0,"352,0",8*8,33825
0,"360,0",4*4,70288417
0,"360,4",4*4,70288417
0,"364,0",4*8,3179553
0,"352,8",8*8,33825
0,"360,8",4*4,70288417
0,"360,12",4*4,70288417
0,"364,8",4*4,70288417
0,"364,12",4*4,70288417
0,"368,0",4*8,103875617
0,"372,0",4*8,103875617
0,"376,0",8*8,3212321
0,"368,8",8*4,70321185
0,"368,12",8*4,70321185
0,"376,8",8*8,3212321
0,"352,16",8*8,3212321
0,"360,16",8*8,3212321
0,"352,24",16*4,2163745
0,"352,28",4*4,169935905
0,"356,28",8*4,169935905
0,"364,28",4*4,169935905
0,"368,16",16*8,66593
0,"368,24",8*4,70321185
0,"368,28",8*4,70321185
0,"376,24",8*4,70321185
0,"376,28",8*4,70321185
0,"320,32",8*4,3277857
0,"328,32",8*4,3277857
0,"320,36",4*8,5375009
0,"324,36",8*4,72483873
0,"324,40",8*4,72483873
0,"332,36",4*8,5375009
0,"320,44",4*4,103941153
0,"324,44",4*4,103941153
0,"328,44",8*4,3277857
0,"336,32",4*4,103941153
0,"340,32",4*4,103941153
0,"344,32",4*4,103941153
0,"348,32",4*4,103941153
0,"336,36",16*8,132129
0,"336,44",16*4,132129
0,"320,48",4*4,104956961
0,"324,48",4*4,104956961
0,"320,52",4*8,104956961
0,"324,52",4*8,104956961
0,"320,60",8*4,4293665
0,"328,48",4*16,3245089
0,"332,48",4*16,3245089
0,"336,48",4*8,5309473
0,"340,48",8*4,72418337
0,"340,52",8*4,72418337
0,"348,48",4*8,5309473
0,"336,56",16*4,2163745
0,"336,60",8*4,102827041
0,"344,60",8*4,102827041
0,"352,32",4*8,102859809
0,"356,32",4*8,102859809
0,"352,40",8*8,2196513
0,"360,32",4*8,70353953
0,"360,40",4*8,70353953
0,"364,32",4*4,137462817
0,"364,36",4*8,137462817
0,"364,44",4*4,137462817
0,"368,32",4*8,103875617
0,"372,32",4*8,103875617
0,"376,32",8*8,3212321
0,"368,40",16*4,2163745
0,"368,44",4*4,169935905
0,"372,44",8*4,169935905
0,"380,44",4*4,169935905
0,"352,48",8*4,3277857
0,"360,48",4*4,103941153
0,"364,48",4*4,103941153
0,"352,52",8*8,3277857
0,"360,52",4*8,103941153
0,"364,52",4*8,103941153
0,"352,60",16*4,132129
0,"368,48",16*4,132129
0,"368,52",16*8,132129
0,"368,60",16*4,132129
0,"256,64",8*4,4293665
0,"256,68",4*8,104956961
0,"260,68",4*8,104956961
0,"256,76",8*4,4293665
0,"264,64",8*4,4293665
0,"264,68",8*8,4293665
0,"264,76",8*4,4293665
0,"272,64",8*4,2130977
0,"272,68",8*4,2130977
0,"280,64",8*8,33825
0,"272,72",4*8,3179553
0,"276,72",4*4,70288417
0,"276,76",4*4,70288417
0,"280,72",4*8,3179553
0,"284,72",4*4,70288417
0,"284,76",4*4,70288417
0,"256,80",8*4,102827041
0,"264,80",8*4,102827041
0,"256,84",4*4,169935905
0,"260,84",8*4,169935905
0,"268,84",4*4,169935905
0,"256,88",8*8,3212321
0,"264,88",4*8,103875617
0,"268,88",4*8,103875617
0,"272,80",16*4,132129
0,"272,84",8*8,3277857
0,"280,84",8*8,3277857
0,"272,92",16*4,132129
0,"288,64",8*4,4293665
0,"288,68",4*8,104956961
0,"292,68",4*8,104956961
0,"288,76",8*4,4293665
0,"296,64",4*8,70353953
0,"296,72",4*8,70353953
0,"300,64",4*16,3245089
0,"304,64",4*16,164897
0,"308,64",8*8,2262049
0,"308,72",8*4,69370913
0,"308,76",8*4,69370913
0,"316,64",4*4,4359201
0,"316,68",4*8,4359201
0,"316,76",4*4,4359201
0,"288,80",4*4,4359201
0,"288,84",4*8,4359201
0,"288,92",4*4,4359201
0,"292,80",8*4,4359201
0,"292,84",8*8,4359201
0,"292,92",4*4,105022497
0,"296,92",4*4,105022497
0,"300,80",4*4,69370913
0,"300,84",4*4,69370913
0,"300,88",4*8,2262049
0,"304,80",16*4,132129
0,"304,84",4*4,72483873
0,"304,88",4*4,72483873
0,"308,84",8*8,5375009
0,"316,84",4*8,5375009
0,"304,92",16*4,132129
0,"256,96",8*8,2196513
0,"256,104",8*4,69305377
0,"256,108",8*4,69305377
0,"264,96",4*8,70353953
0,"264,104",4*8,70353953
0,"268,96",4*16,3245089
0,"272,96",8*4,69305377
0,"272,100",8*4,69305377
0,"272,104",4*8,102859809
0,"276,104",4*8,102859809
0,"280,96",8*4,69305377
0,"280,100",8*4,69305377
0,"280,104",8*4,69305377
0,"280,108",8*4,69305377
0,"256,112",16*4,2163745
0,"256,116",16*4,2163745
0,"256,120",8*8,3212321
0,"264,120",8*8,3212321
0,"272,112",4*4,169935905
0,"276,112",8*4,169935905
0,"284,112",4*4,169935905
0,"272,116",16*4,2163745
0,"272,120",4*8,5309473
0,"276,120",8*8,5309473
0,"284,120",4*8,5309473
0,"288,96",8*4,69305377
0,"288,100",8*4,69305377
0,"288,104",8*8,2196513
0,"296,96",8*4,4293665
0,"296,100",8*8,4293665
0,"296,108",8*4,4293665
0,"304,96",16*4,2163745
0,"304,100",16*4,2163745
0,"304,104",4*8,5309473
0,"308,104",8*8,5309473
0,"316,104",4*8,5309473
0,"288,112",4*4,102794273
0,"292,112",4*4,102794273
0,"288,116",4*4,102794273
0,"292,116",4*4,102794273
0,"296,112",4*4,102794273
0,"300,112",4*4,102794273
0,"296,116",8*4,2130977
0,"288,120",8*8,33825
0,"296,120",4*8,3179553
0,"300,120",4*8,3179553
0,"304,112",8*4,4293665
0,"304,116",8*8,4293665
0,"304,124",4*4,104956961
0,"308,124",4*4,104956961
0,"312,112",8*4,4293665
0,"312,116",4*8,104956961
0,"316,116",4*8,104956961
0,"312,124",8*4,4293665
0,"320,64",4*4,4359201
0,"320,68",4*8,4359201
0,"320,76",4*4,4359201
0,"324,64",8*4,4359201
0,"324,68",8*8,4359201
0,"324,76",8*4,4359201
0,"332,64",4*8,2262049
0,"332,72",4*8,2262049
0,"336,64",16*8,66593
0,"336,72",16*8,66593
0,"320,80",16*4,132129
0,"320,84",16*8,132129
0,"320,92",16*4,132129
0,"336,80",8*4,3277857
0,"344,80",8*4,3277857
0,"336,84",4*8,5375009
0,"340,84",8*4,72483873
0,"340,88",8*4,72483873
0,"348,84",4*8,5375009
0,"336,92",16*4,132129
0,"352,64",8*4,3277857
0,"360,64",4*4,103941153
0,"364,64",4*4,103941153
0,"352,68",8*8,3277857
0,"360,68",4*8,103941153
0,"364,68",4*8,103941153
0,"352,76",8*4,3277857
0,"360,76",4*4,103941153
0,"364,76",4*4,103941153
0,"368,64",4*8,103875617
0,"372,64",4*8,103875617
0,"376,64",8*8,3212321
0,"368,72",16*4,2163745
0,"368,76",16*4,2163745
0,"352,80",16*8,66593
0,"352,88",16*4,2163745
0,"352,92",16*4,2163745
0,"368,80",4*4,104956961
0,"372,80",4*4,104956961
0,"368,84",8*8,4293665
0,"368,92",8*4,4293665
0,"376,80",8*4,4293665
0,"376,84",4*8,104956961
0,"380,84",4*8,104956961
0,"376,92",8*4,4293665
0,"320,96",16*4,132129
0,"320,100",4*8,5375009
0,"324,100",8*4,72483873
0,"324,104",8*4,72483873
0,"332,100",4*4,72483873
0,"332,104",4*4,72483873
0,"320,108",4*4,5375009
0,"324,108",8*4,5375009
0,"332,108",4*4,5375009
0,"336,96",8*4,69305377
0,"336,100",8*4,69305377
0,"336,104",8*8,2196513
0,"344,96",8*4,4293665
0,"344,100",8*8,4293665
0,"344,108",8*4,4293665
0,"320,112",8*4,3277857
0,"328,112",4*4,103941153
0,"332,112",4*4,103941153
0,"320,116",4*8,5375009
0,"324,116",8*8,5375009
0,"332,116",4*8,5375009
0,"320,124",4*4,103941153
0,"324,124",4*4,103941153
0,"328,124",8*4,3277857
0,"336,112",4*4,102794273
0,"340,112",4*4,102794273
0,"336,116",8*4,2130977
0,"344,112",4*4,102794273
0,"348,112",4*4,102794273
0,"344,116",8*4,2130977
0,"336,120",4*8,3179553
0,"340,120",4*4,70288417
0,"340,124",4*4,70288417
0,"344,120",8*8,33825
0,"352,96",4*4,4359201
0,"352,100",4*8,4359201
0,"352,108",4*4,4359201
0,"356,96",8*4,4359201
0,"356,100",8*8,4359201
0,"356,108",8*4,4359201
0,"364,96",4*4,4359201
0,"364,100",4*8,4359201
0,"364,108",4*4,4359201
0,"368,96",4*8,2262049
0,"368,104",4*8,2262049
0,"372,96",8*4,69370913
0,"372,100",8*4,69370913
0,"372,104",8*4,69370913
0,"372,108",8*4,69370913
0,"380,96",4*8,2262049
0,"380,104",4*8,2262049
0,"352,112",4*4,169935905
0,"356,112",8*4,169935905
0,"364,112",4*4,169935905
0,"352,116",16*4,2163745
0,"352,120",16*4,2163745
0,"352,124",16*4,2163745
0,"368,112",16*8,66593
0,"368,120",4*8,103875617
0,"372,120",4*8,103875617
0,"376,120",8*8,3212321
0,"384,0",4*8,5309473
0,"388,0",8*8,5309473
0,"396,0",4*8,5309473
0,"384,8",16*4,2163745
0,"384,12",4*4,169935905
0,"388,12",8*4,169935905
0,"396,12",4*4,169935905
0,"400,0",8*8,2196513
0,"400,8",8*4,69305377
0,"400,12",8*4,69305377
0,"408,0",4*8,70353953
0,"408,8",4*8,70353953
0,"412,0",4*8,70353953
0,"412,8",4*8,70353953
0,"384,16",8*8,33825
0,"392,16",8*8,33825
0,"384,24",4*8,3179553
0,"388,24",4*4,70288417
0,"388,28",4*4,70288417
0,"392,24",4*4,70288417
0,"392,28",4*4,70288417
0,"396,24",4*8,3179553
0,"400,16",8*8,33825
0,"408,16",4*8,3179553
0,"412,16",4*4,70288417
0,"412,20",4*4,70288417
0,"400,24",8*8,33825
0,"408,24",4*8,3179553
0,"412,24",4*4,70288417
0,"412,28",4*4,70288417
0,"416,0",4*8,70353953
0,"416,8",4*8,70353953
0,"420,0",4*8,70353953
0,"420,8",4*8,70353953
0,"424,0",8*8,2196513
0,"424,8",8*8,2196513
0,"432,0",8*8,3212321
0,"440,0",4*8,103875617
0,"444,0",4*8,103875617
0,"432,8",4*4,72418337
0,"432,12",4*4,72418337
0,"436,8",8*4,72418337
0,"436,12",8*4,72418337
0,"444,8",4*8,5309473
0,"416,16",16*4,2163745
0,"416,20",8*4,102827041
0,"424,20",8*4,102827041
0,"416,24",16*4,2163745
0,"416,28",8*4,102827041
0,"424,28",8*4,102827041
0,"432,16",4*8,2262049
0,"432,24",4*4,69370913
0,"432,28",4*4,69370913
0,"436,16",4*8,102925345
0,"440,16",4*8,102925345
0,"436,24",8*4,69370913
0,"436,28",8*4,69370913
0,"444,16",4*16,164897
0,"384,32",8*8,2196513
0,"384,40",4*8,102859809
0,"388,40",4*8,102859809
0,"392,32",4*8,102859809
0,"396,32",4*8,102859809
0,"392,40",8*8,2196513
0,"400,32",4*8,5309473
0,"404,32",8*8,5309473
0,"412,32",4*8,5309473
0,"400,40",4*4,169935905
0,"404,40",8*4,169935905
0,"412,40",4*4,169935905
0,"400,44",8*4,102827041
0,"408,44",8*4,102827041
0,"384,48",4*16,164897
0,"388,48",4*8,102925345
0,"392,48",4*8,102925345
0,"388,56",8*4,69370913
0,"388,60",8*4,69370913
0,"396,48",4*4,69370913
0,"396,52",4*4,69370913
0,"396,56",4*4,69370913
0,"396,60",4*4,69370913
0,"400,48",8*8,3212321
0,"408,48",8*8,3212321
0,"400,56",16*4,2163745
0,"400,60",8*4,102827041
0,"408,60",8*4,102827041
0,"416,32",8*8,33825
0,"424,32",4*4,70288417
0,"424,36",4*4,70288417
0,"428,32",4*8,3179553
0,"416,40",8*8,33825
0,"424,40",8*4,2130977
0,"424,44",8*4,2130977
0,"432,32",8*8,33825
0,"440,32",4*8,3179553
0,"444,32",4*8,3179553
0,"432,40",8*4,2130977
0,"432,44",4*4,102794273
0,"436,44",4*4,102794273
0,"440,40",4*4,70288417
0,"440,44",4*4,70288417
0,"444,40",4*8,3179553
0,"416,48",8*8,2196513
0,"416,56",8*4,69305377
0,"416,60",8*4,69305377
0,"424,48",8*8,2196513
0,"424,56",8*4,69305377
0,"424,60",8*4,69305377
0,"432,48",4*16,164897
0,"436,48",8*8,2262049
0,"436,56",8*4,69370913
0,"436,60",8*4,69370913
0,"444,48",4*16,164897
0,"448,0",4*16,3245089
0,"452,0",4*4,137462817
0,"452,4",4*8,137462817
0,"452,12",4*4,137462817
0,"456,0",4*8,102859809
0,"460,0",4*8,102859809
0,"456,8",8*4,69305377
0,"456,12",8*4,69305377
0,"464,0",16*4,2163745
0,"464,4",4*4,169935905
0,"468,4",8*4,169935905
0,"476,4",4*4,169935905
0,"464,8",4*8,103875617
0,"468,8",4*8,103875617
0,"472,8",4*8,103875617
0,"476,8",4*8,103875617
0,"448,16",4*16,3245089
0,"452,16",4*16,3245089
0,"456,16",4*8,102859809
0,"460,16",4*8,102859809
0,"456,24",4*8,102859809
0,"460,24",4*8,102859809
0,"464,16",4*4,72418337
0,"464,20",4*4,72418337
0,"468,16",8*4,72418337
0,"468,20",8*4,72418337
0,"476,16",4*4,72418337
0,"476,20",4*4,72418337
0,"464,24",8*4,102827041
0,"472,24",8*4,102827041
0,"464,28",8*4,102827041
0,"472,28",8*4,102827041
0,"480,0",8*4,2130977
0,"480,4",4*4,102794273
0,"484,4",4*4,102794273
0,"488,0",8*8,33825
0,"480,8",4*4,70288417
0,"480,12",4*4,70288417
0,"484,8",4*4,70288417
0,"484,12",4*4,70288417
0,"488,8",4*4,70288417
0,"488,12",4*4,70288417
0,"492,8",4*8,3179553
0,"496,0",8*4,4293665
0,"496,4",8*8,4293665
0,"496,12",8*4,4293665
0,"504,0",8*8,2196513
0,"504,8",8*8,2196513
0,"480,16",8*16,99361
0,"488,16",4*4,137462817
0,"488,20",4*8,137462817
0,"488,28",4*4,137462817
0,"492,16",4*8,70353953
0,"492,24",4*8,70353953
0,"496,16",4*16,164897
0,"500,16",8*16,164897
0,"508,16",4*16,164897
0,"448,32",4*16,3245089
0,"452,32",4*4,137462817
0,"452,36",4*8,137462817
0,"452,44",4*4,137462817
0,"456,32",8*4,4293665
0,"456,36",8*8,4293665
0,"456,44",8*4,4293665
0,"464,32",8*8,3212321
0,"472,32",8*8,3212321
0,"464,40",16*8,66593
0,"448,48",16*8,66593
0,"448,56",4*8,103875617
0,"452,56",4*8,103875617
0,"456,56",8*4,70321185
0,"456,60",8*4,70321185
0,"464,48",16*8,66593
0,"464,56",16*4,2163745
0,"464,60",16*4,2163745
0,"480,32",4*4,72418337
0,"480,36",4*4,72418337
0,"484,32",8*8,5309473
0,"492,32",4*4,72418337
0,"492,36",4*4,72418337
0,"480,40",4*4,169935905
0,"484,40",8*4,169935905
0,"492,40",4*4,169935905
0,"480,44",4*4,169935905
0,"484,44",8*4,169935905
0,"492,44",4*4,169935905
0,"496,32",8*4,4293665
0,"496,36",8*8,4293665
0,"496,44",8*4,4293665
0,"504,32",8*4,4293665
0,"504,36",4*8,104956961
0,"508,36",4*8,104956961
0,"504,44",8*4,4293665
0,"480,48",16*8,66593
0,"480,56",4*4,169935905
0,"484,56",8*4,169935905
0,"492,56",4*4,169935905
0,"480,60",8*4,102827041
0,"488,60",8*4,102827041
0,"496,48",8*8,3212321
0,"504,48",8*4,70321185
0,"504,52",8*4,70321185
0,"496,56",4*4,169935905
0,"500,56",8*4,169935905
0,"508,56",4*4,169935905
0,"496,60",16*4,2163745
0,"384,64",4*8,5309473
0,"388,64",8*8,5309473
0,"396,64",4*4,72418337
0,"396,68",4*4,72418337
0,"384,72",8*4,70321185
0,"384,76",8*4,70321185
0,"392,72",8*8,3212321
0,"400,64",8*4,3277857
0,"408,64",4*4,103941153
0,"412,64",4*4,103941153
0,"400,68",8*4,70386721
0,"400,72",8*4,70386721
0,"408,68",8*8,3277857
0,"400,76",8*4,3277857
0,"408,76",4*4,103941153
0,"412,76",4*4,103941153
0,"384,80",4*4,69370913
0,"384,84",4*4,69370913
0,"384,88",4*4,69370913
0,"384,92",4*4,69370913
0,"388,80",4*8,102925345
0,"392,80",4*8,102925345
0,"388,88",8*4,69370913
0,"388,92",8*4,69370913
0,"396,80",4*16,164897
0,"400,80",16*4,132129
0,"400,84",16*8,132129
0,"400,92",16*4,132129
0,"416,64",4*4,103941153
0,"420,64",4*4,103941153
0,"424,64",8*4,3277857
0,"416,68",16*8,132129
0,"416,76",4*4,5375009
0,"420,76",8*4,5375009
0,"428,76",4*4,5375009
0,"432,64",4*8,2262049
0,"432,72",4*4,69370913
0,"432,76",4*4,69370913
0,"436,64",8*4,4359201
0,"436,68",4*8,105022497
0,"440,68",4*8,105022497
0,"436,76",8*4,4359201
0,"444,64",4*16,164897
0,"416,80",8*8,3212321
0,"424,80",8*8,3212321
0,"416,88",16*8,66593
0,"432,80",4*4,4359201
